Instance,NumVariables,OriginalOrder,Method,Status,ReducedOrder,OrderRatio,Reduced,AuxiliaryLPTime,BasisTime,TotalTime
neos-1067731,8779,8780,Affine FR,OPTIMAL,5311,0.604897494305239,1,2.14395083333333,10.61484575,12.7587965833333
neos-1067731,8779,8780,Partial FR (D),OPTIMAL,8780,1,0,14.5365035833333,0.112153625,14.6486572083333
neos-1067731,8779,8780,Partial FR (DD),OPTIMAL,8780,1,0,14.267858375,0.114714875,14.38257325
rmatr100-p5,8784,8785,Affine FR,OPTIMAL,8784,0.999886169607285,1,0.0362415,7.75186304166667,7.78810454166667
rmatr100-p5,8784,8785,Partial FR (D),OPTIMAL,8785,1,0,12.6886489166667,0.106462333333333,12.79511125
rmatr100-p5,8784,8785,Partial FR (DD),OPTIMAL,8785,1,0,12.5642352916667,0.112225041666667,12.6764603333333
neos6,8786,8787,Affine FR,OPTIMAL,8564,0.974621600091044,1,0.377767041666667,9.57672733333333,9.954494375
neos6,8786,8787,Partial FR (D),OPTIMAL,8787,1,0,12.6239143333333,0.103812333333333,12.7277266666667
neos6,8786,8787,Partial FR (DD),OPTIMAL,8787,1,0,12.7005961666667,0.120837666666667,12.8214338333333
neos-3703351-marne,8827,8828,Affine FR,OPTIMAL,7299,0.826801087449026,1,0.276291541666667,9.33462216666667,9.61091370833333
neos-3703351-marne,8827,8828,Partial FR (D),OPTIMAL,8828,1,0,13.3149587083333,0.113035125,13.4279938333333
neos-3703351-marne,8827,8828,Partial FR (DD),OPTIMAL,8828,1,0,13.232406125,0.119604583333333,13.3520107083333
air04,8904,8905,Affine FR,OPTIMAL,6545,0.734980348119034,1,2.89265366666667,9.83012379166667,12.7227774583333
air04,8904,8905,Partial FR (D),OPTIMAL,7099,0.797192588433464,1,17.10474325,9.73690270833333,26.8416459583333
air04,8904,8905,Partial FR (DD),OPTIMAL,7099,0.797192588433464,1,17.4367878333333,9.78832704166667,27.225114875
neos-983171,8965,8966,Affine FR,OPTIMAL,8808,0.982377871960741,1,0.0935119583333333,9.88307408333333,9.97658604166667
neos-983171,8965,8966,Partial FR (D),OPTIMAL,8966,1,0,13.2668891666667,0.116645833333333,13.383535
neos-983171,8965,8966,Partial FR (DD),OPTIMAL,8966,1,0,12.960907,0.119045166666667,13.0799521666667
neos-738098,9093,9094,Affine FR,OPTIMAL,8452,0.929404002639103,1,0.467504291666667,10.5671030416667,11.0346073333333
neos-738098,9093,9094,Partial FR (D),OPTIMAL,9094,1,0,15.8317047083333,0.135180666666667,15.966885375
neos-738098,9093,9094,Partial FR (DD),OPTIMAL,9094,1,0,16.2479010833333,0.114467083333333,16.3623681666667
tanglegram6,9182,9183,Affine FR,OPTIMAL,9183,1,0,0.08209875,0.205342125,0.287440875
tanglegram6,9182,9183,Partial FR (D),OPTIMAL,9183,1,0,14.0475233333333,0.116154458333333,14.1636777916667
tanglegram6,9182,9183,Partial FR (DD),OPTIMAL,9183,1,0,13.944922125,0.118090333333333,14.0630124583333
chromaticindex128-5,9216,9217,Affine FR,OPTIMAL,6914,0.750135618964956,1,0.155174083333333,10.879579,11.0347530833333
chromaticindex128-5,9216,9217,Partial FR (D),OPTIMAL,9217,1,0,13.9038130833333,0.120294416666667,14.0241075
chromaticindex128-5,9216,9217,Partial FR (DD),OPTIMAL,9217,1,0,13.9302924583333,0.120663375,14.0509558333333
ta2-UUE,9241,9242,Affine FR,OPTIMAL,6782,0.733823847652023,1,0.135073375,10.8281045416667,10.9631779166667
ta2-UUE,9241,9242,Partial FR (D),OPTIMAL,9242,1,0,14.8444800416667,0.115590208333333,14.96007025
ta2-UUE,9241,9242,Partial FR (DD),OPTIMAL,9242,1,0,14.9274284166667,0.120668416666667,15.0480968333333
neos-4343293-stony,9400,9401,Affine FR,OPTIMAL,8769,0.932773109243697,1,0.216521125,10.13863775,10.355158875
neos-4343293-stony,9400,9401,Partial FR (D),OPTIMAL,9401,1,0,14.7268579166667,0.121659625,14.8485175416667
neos-4343293-stony,9400,9401,Partial FR (DD),OPTIMAL,9401,1,0,14.7962534166667,0.135953666666667,14.9322070833333
neos-820879,9522,9523,Affine FR,OPTIMAL,7971,0.837026147222514,1,0.652615166666667,11.6981492083333,12.350764375
neos-820879,9522,9523,Partial FR (D),OPTIMAL,8167,0.857607896671217,1,17.7308305833333,0.268128833333333,17.9989594166667
neos-820879,9522,9523,Partial FR (DD),OPTIMAL,8167,0.857607896671217,1,17.6087771666667,11.5909937083333,29.199770875
transportmoment,9685,9686,Affine FR,OPTIMAL,4952,0.511253355358249,1,0.71107375,13.956046625,14.667120375
transportmoment,9685,9686,Partial FR (D),OPTIMAL,9686,1,0,17.6739790416667,0.129131833333333,17.803110875
transportmoment,9685,9686,Partial FR (DD),OPTIMAL,9686,1,0,87.9501475833333,0.137141541666667,88.087289125
neos-935769,9799,9800,Affine FR,OPTIMAL,9661,0.985816326530612,1,0.091236125,12.5396444166667,12.6308805416667
neos-935769,9799,9800,Partial FR (D),OPTIMAL,9800,1,0,16.0518095,0.133587958333333,16.1853974583333
neos-935769,9799,9800,Partial FR (DD),OPTIMAL,9800,1,0,15.5001069166667,0.133921166666667,15.6340280833333
neos-4647027-thurso,9800,9801,Affine FR,OPTIMAL,7001,0.714314865830017,1,6.201805875,13.0608456666667,19.2626515416667
neos-4647027-thurso,9800,9801,Partial FR (D),OPTIMAL,9801,1,0,19.1545499166667,0.129871916666667,19.2844218333333
neos-4647027-thurso,9800,9801,Partial FR (DD),OPTIMAL,9801,1,0,18.7462532083333,0.138701458333333,18.8849546666667
blp-ic97,9845,9846,Affine FR,OPTIMAL,8358,0.848872638634979,1,1.08832825,13.0465840416667,14.1349122916667
blp-ic97,9845,9846,Partial FR (D),OPTIMAL,8450,0.858216534633354,1,16.2270677916667,0.305775291666667,16.5328430833333
blp-ic97,9845,9846,Partial FR (DD),OPTIMAL,8450,0.858216534633354,1,16.2916850416667,0.254634875,16.5463199166667
neos-498623,9861,9862,Affine FR,OPTIMAL,9715,0.985094301358751,1,0.258908625,12.5908328333333,12.8497414583333
neos-498623,9861,9862,Partial FR (D),OPTIMAL,9862,1,0,16.2154042916667,0.13403975,16.3494440416667
neos-498623,9861,9862,Partial FR (DD),OPTIMAL,9862,1,0,16.0609921666667,0.175346625,16.2363387916667
disctom,10000,10001,Affine FR,OPTIMAL,9601,0.96000399960004,1,1.02635370833333,14.3107285,15.3370822083333
disctom,10000,10001,Partial FR (D),OPTIMAL,9993,0.999200079992001,1,18.573696625,0.289077291666667,18.8627739166667
disctom,10000,10001,Partial FR (DD),OPTIMAL,9992,0.999100089991001,1,19.2473300416667,10.883799625,30.1311296666667
n3700,10000,10001,Affine FR,OPTIMAL,9852,0.985101489851015,1,0.403029208333333,11.8458804166667,12.248909625
n3700,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,17.1992472916667,0.145552375,17.3447996666667
n3700,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,17.3180917083333,0.139065875,17.4571575833333
n3705,10000,10001,Affine FR,OPTIMAL,9852,0.985101489851015,1,0.3380985,11.9536643333333,12.2917628333333
n3705,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,17.276154125,0.14423475,17.420388875
n3705,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,17.333540125,0.139373083333333,17.4729132083333
n3707,10000,10001,Affine FR,OPTIMAL,9852,0.985101489851015,1,0.187565625,11.6667069166667,11.8542725416667
n3707,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,16.6330951666667,0.154203041666667,16.7872982083333
n3707,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,17.0060308333333,0.1768655,17.1828963333333
n3709,10000,10001,Affine FR,OPTIMAL,9852,0.985101489851015,1,0.182965,11.6323226666667,11.8152876666667
n3709,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,16.8693267083333,0.136456083333333,17.0057827916667
n3709,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,17.1955009583333,0.147732,17.3432329583333
n370b,10000,10001,Affine FR,OPTIMAL,9852,0.985101489851015,1,0.191115083333333,11.752866875,11.9439819583333
n370b,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,16.5585084166667,0.13756125,16.6960696666667
n370b,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,17.3107972083333,0.137954791666667,17.448752
wnq-n100-mw99-14,10000,10001,Affine FR,OPTIMAL,10001,1,0,2.52988633333333,0.237363333333333,2.76724966666667
wnq-n100-mw99-14,10000,10001,Partial FR (D),OPTIMAL,10001,1,0,18.317876875,0.136547125,18.454424
wnq-n100-mw99-14,10000,10001,Partial FR (DD),OPTIMAL,10001,1,0,18.0854351666667,0.139144666666667,18.2245798333333
